"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2dc5b02079dfe5c7d103cb60403d8d79","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales",NA
"7531656f6ffdfda3925f7a29fb29286c","d__Bacteria","Chloroflexi",NA,NA,NA,NA,NA
"d6c50baad140d4bb3416caf341445946","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA,NA
"a625584a4bf32573748957911a6afd58","d__Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"731fccf760270ca96656e2a55ae86654","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"5c6a6a7b001d63f34fca9ea798156060","d__Bacteria",NA,NA,NA,NA,NA,NA
"0f4c2fb9979c6a0843810aa753590174","d__Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"17c33deca393ff331a1e02f4d61bf163","d__Bacteria",NA,NA,NA,NA,NA,NA
"438d08a2033ba89b8b9cc64e470aa041","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured",NA
"6c2606d91d38600288bf18f059e3b615","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera",NA
"cc1ada46c77219e8aedeabbb112fbdf8","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"98153eac5b450b97161c284053620fc2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NA
"4c8a6df5ecee5ccc3bad6dd925d45294","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium",NA
"4b98ee9b6e7024ad9380117a0adece32","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2",NA
"ff69189708831441d6109af7c73f34e1","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA
"9506cbad8b3a47bcd5d585f0a1d35f8a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"e0ceed69289ace8095914724f20c204b","d__Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",NA
"da36a84fa068d920d7f6017f3f4d312e","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA
"e18603cdd1d6d20d2f5c0f100b052567","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8",NA
"023fb2df225f1742751fb64c10a74854","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"fbc605ab89d3c1602336d94629a6cf0d","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",NA
"29f1eb188d24ac9604ba2e209ef772af","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter",NA
"50a8f1de6871679713140839c10fa1ee","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"0bb1d59120f83d22c12e920712c5bb45","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA
"87675b009b2282f4e570da9c16b89f3a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"f6388e35bc262831b9e1ccf59a5f593a","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"0119fa0105fc9a3cf512c2afc4fec6c6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
"3f78b50d1011cfdddeacc72632321eff","d__Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"9bac08066530a4653b57cf15be397e29","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas",NA
"fd909396911bba5ccbc2e603e393e2db","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA
"5a906d63d52d404537f0c7f77caa53e3","d__Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora",NA
"a35cac1fa4d5018706afa1c8db3888eb","d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales",NA
"e7d0395bdbac63ef75aca751ac186b69","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"e95ee845cc22707db279a4dbcb2fd379","d__Bacteria",NA,NA,NA,NA,NA,NA
"b98bdecbfd25eb17604c3566efaefc8d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"6dc956f6c7e15b567181e64e981ec0c6","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",NA
"84990bade17db5ed25d3aa08a8d3666e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA,NA
"6edbe4323fb22762b9fc3460f3405978","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"0552019b809f97ae141337e8ab6c7fb0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"fa7d96b7d8dadc9e78268ef717a5f133","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"02c5673d1fcd3274a6f140baad3eb470","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA
"409b18b3bc5b1b0218f476733f977482","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"b26605206c6b2400c79f28350eae9e82","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"46e29eeb77b2213f569e8d58f023a71a","d__Eukaryota","Arthropoda","Maxillopoda","Cyclopoida","Cyclopoida","Cyclopoida",NA
"e923f31c8e7717fc8f336c2168afe98b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA
"e7fc92a86fa6a815e1933d4d1e8f601b","d__Bacteria",NA,NA,NA,NA,NA,NA
"5bb8f49ffc791759f128647713bf79f7","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured",NA
"9a34c75739ce18c62e7d2cdfee84e175","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Branchiibius",NA
"816f43deefbf42e581a4f5da8936bc94","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"381a1022a6dcefecef05666773c3b952","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"2600a4e58220abf55f1dacd20c1e2ea2","d__Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"e987f77d7130163554a6e0f800cccf65","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lentibacillus",NA
"61f3e7f80a01d1c2105f312e4e67b503","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"c2b88c552d0fe538916f09b91ad8d196","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"c1f5505901bf26458e76451dfb856e52","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"c432a0cca24ee8fee614f33548a7ca11","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum",NA
"3158b013ade0cba9a63e389094c772db","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2","D05-2",NA
"666699fa026d685e6539db5da614e1e8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"757f4cde6fec6bc409348ca782f2e8f9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",NA
"5f28bec3d6c517b4aca71b9a7822a325","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"73140237c39c988abb1ca3c5a267a3b5","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"26c925a0997be746a3c226abe1656a23","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"b8d0aa9d9bc73af67102d3c540540f05","d__Bacteria",NA,NA,NA,NA,NA,NA
"d46ba30227e572ccf5ef90b1688d08f4","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"a6d1ffdad9c67c96a47eb559c51cac6a","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"a3cb4868d49f75ed55fc6675db8f5b90","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA
"7e7503e3cd124a65d82157e54d5fa0ec","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured",NA
"0c03617db606b7a5360ba667b54bb5a9","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Frondihabitans",NA
"0952fdc65d044c8bed5e2b45827516df","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"c78123b581819338463cb9eb72fb7a34","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"79789220cc0bdffb30390a6b00d1209b","d__Bacteria","Firmicutes","Clostridia","Clostridia","Gracilibacteraceae",NA,NA
"e9cf51c6e8063fd2c22541257604a17f","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"b9bdeb786d986c2363a7ae8cda9cb3d5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA
"43d5ab392cc38516f37738fdef0d1cb7","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190",NA
"301254e5984dbdec125891606fcb5598","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"66463aff653507378dc3a40444294006","d__Bacteria",NA,NA,NA,NA,NA,NA
"8e3fa50f9b59440cbf74804898834ddd","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"412028cc000ce66f349b122eae7b2d07","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"8123aa59b0b5a2f020fa8320e5735f23","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"410913009c4f823fdb886e7964052ba3","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"327300a7f56e0197d4d884f6b1c858e7","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20",NA
"e207b15fb00c46a32672a6fd6df51ad9","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"3ab1f693425766100598dcc784eeb63d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus",NA
"245e04e36c9b6bb94a6acc8012518e05","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014",NA
"eacaff031490d7c1e35188ab3217cfbe","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"ae93d691b4a8be65a985927f998b8731","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17",NA
"c2c24fac1ca9602f0bec72e5bb626714","d__Bacteria",NA,NA,NA,NA,NA,NA
"2a603191e81a6b5d0138e86ff9a1dd11","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"e6a74a8f2fe4d4310139e2d88d0f3f89","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium",NA
"039251572d1f61eea7e959cb4b055703","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"6b2a5ba46306c28742b3cccc83c0770a","d__Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA
"ce4a67938a6c4c13f79edd45b78d3909","d__Bacteria","Acidobacteriota","Blastocatellia","11-24","11-24","11-24",NA
"9513beb9f91b8f835a37999bdd2eab03","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA,NA
"404d52ce4ec22c48cfedb42565625476","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","P5D1-392","P5D1-392",NA
"87b91dc3a6671ee11c2c2aab22c8d530","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"b241b5f1432cdacb55ed4014e5abbf8f","d__Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA
"973b06ef0608339f6f1651afbf760c28","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter",NA
"9855ee51b10d7b1cb06f40e2f72b3728","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a",NA
"dbca202ceb9f1a592ff51150351a93c6","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales",NA
"a2934044735fc3e261111efd32356b51","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"1c2435509efe8a03befa7dd1c657563e","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"2058d9337f884d4eb576ac9866e58b01","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Dermacoccaceae",NA
"a896ab1844f528b337018c162e74956a","d__Bacteria",NA,NA,NA,NA,NA,NA
"7f3373c1db0973af351306e89704892f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"4e8b3156b8925440ba778446de070f9a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"34ab671363c9bcd4a3ad02d352115a36","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"f7acfb4eb48ac55f32196bc6d06561c1","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"5217a44fa15c3d67f7087b4c345aa93c","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"98d16666705bc1f99a51c800ea595953","d__Eukaryota",NA,NA,NA,NA,NA,NA
"e4bd21d1955fefcb32567c9d52dd6045","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"f5aa8b707b6425fd846464fa1a450fae","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"46e55e1188c0052eb708872435e6e4b8","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae",NA
"736a38dc41017b746670868ad4caa667","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"ddbf46fceec785832d2b5f126924a742","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus_Riegeria",NA
"11b9e6c107de37a95f24b55791895ed7","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"0703eaf7758901db052bd54dc0cc6743","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"9fe7e706fd12b3e35b8ebb21b578f4ec","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA
"52d6117adf95a5b84310d41dad6c8351","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales",NA,NA,NA
"75bd7f259880f7c3492ce889fc4be3dd","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"e09557e5f0323a8a8014d44840c438c9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella",NA
"f2de1ab8d2c4fe301954713045e40493","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"9508cad1ebca44fd9b24e724eab34c35","d__Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108",NA
"2e6263347ab5ecae46e986e39936d91f","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"afaec5098b24a42269c7b3a83017965b","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"af7180cecfd04001830daa74d27912e2","d__Bacteria",NA,NA,NA,NA,NA,NA
"1c08094687213cf8a5b6935928c0b51c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA,NA
"3aa8a80b672fae37430db84b38557220","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"b9e26999c776d8575682f9bc993bdf1b","d__Bacteria","Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora",NA
"23bbf7cc9031029b1959b568e6bff6c9","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales",NA,NA
"820f6907ac636e24fa99b88833f2d1ca","d__Bacteria","Actinobacteriota","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces",NA
"368ba220eabff38a4f4ce31018596898","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"77258fa0a65340c440e6d4369a899da0","d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"3d01dc9bce65ea8162cf1ce9bdbd6bee","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"2a8c1de567ce7ca40b2edb586f417791","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"cd47dac802127568742693731b170023","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA
"9f44830b400066d00f840f507ac10e3b","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"f793a9bf5ac1bab4d0b3e0dc06c32461","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA
"c5632cfe1866e3d8a17314a23facf520","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"eac92be5e93e031c41d161bf80582563","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"667522daf229c8b13683d3592cc70513","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma",NA
"e2f35c8469369935760172d969150999","d__Bacteria",NA,NA,NA,NA,NA,NA
"ad922252225144fc0edca483d196d1d5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"e4036554c1e0d7137ba9ddfb6a1a3386","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20",NA
"9731bcf14dc581653fa71fc5eb80d7f6","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Alkaliphilus",NA
"43826e10d7a6c88e64e0c42e99e60235","d__Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA,NA
"aaacaac80277c1cf037eeed2447ece95","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"f7064e086ce871a98a52ac9c4a52235c","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella",NA
"289e1073c97d198f2af4778c1b812cd1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"971cfdf9ed7d9399bb5600865d089975","d__Bacteria",NA,NA,NA,NA,NA,NA
"84e47289eb0d9e0cf29a0748b1af6d90","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium",NA
"6ff55af9733218b31e499f07a5d134fd","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,NA
"406fdc88162205679246cb5e8cc5adb1","d__Bacteria",NA,NA,NA,NA,NA,NA
"242a782b09801c11544625195299a82d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",NA
"1c6972ff803947a4ac100b63e16ee6d6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"69b6a1423d4c99df203ed522893b2119","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA
"9ed3c86bf49368af1d431dd34a2be696","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"f3e808a72e7d58137b937cf3cdba9505","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"da40cd281d2a43c31a993ce661012180","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"51f711409c0c87f80d52a54c5ed5e0ae","d__Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA
"01ca990284d2399c0ae1cd819ca6df99","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"65fbf7896593f652f5d365136bc27b11","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus",NA
"760e20f59676310ec3a90cf2abb88186","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12",NA
"4254be572911467df5af94bd9ace929f","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"e7cb869a6ba350506b2389850fbd393f","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"f73ed7f095b508c7c0a0e8ceb68978a3","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"ed73e06fe7c0185f098bbdd86cfad412","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"b74e71da97df05d3e7bc1529d033386d","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"81071563f1218825ad1c428626498076","d__Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae",NA,NA
"52267e81f97d50e82b18f3dfd3a02504","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8",NA
"f95ca16343a2587edc5e0dc80f5f5c4f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group",NA
"11b7af88f878246404ca607e32bea7f1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA
"9cfe712b279d0aeab6bda69ce6800a0c","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"5c376f475a1882dea0be5bb14d1faf45","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured",NA
"c01c18504c2d14fc88e1dd95566177a3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"866efc975bc35862158a698b01653904","d__Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella",NA
"7477b7d0b270ddc284efc4d46c47d213","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"f8a8ba4d0a955e752a7b09907174d957","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"b9974bec01307c2fbadf74f6510c5723","d__Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22","JGI_0000069-P22",NA
"f67e2d958267f5c93140e3fe9d8713be","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"6f5ef6cc1f6b0fdeac36738bf2e60f5b","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Beutenbergiaceae",NA,NA
"d36efdab772ad9323f21f2d3d6d20c57","d__Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)",NA,NA
"2432c6929c926039aa967f9b5d19e7c4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA
"84e5d885c5998fdc17aee0305fdf07c3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"4d8c7ec62fbf340c664c76394ea5b20f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"77f16b400e0e7ef9dc979bee788e4403","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",NA
"c052960ad6b43130a4a1a3afc9ebeac9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",NA
"04e2d513482c12876da287986e7b96e4","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"0742064040b491b90e325372ec1ef21f","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA
"4f707d2d1a7f63789136722fd2f368c5","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",NA
"fac8579712e10d4b35f839e7c7a3f1a2","d__Eukaryota",NA,NA,NA,NA,NA,NA
"b9a6d202a3ad9750388353108465c8ed","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"ea1406a131935d0cdd0fb8e2d2fabb1b","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Filifactor",NA
